Location;CountyGeoId;NAME
36.2151963075,-115.013561058;32003;Clark County
30.6607989734,-96.3023849451;48041;Brazos County
29.7472049939,-99.246244112;48019;Bandera County
39.8537998099,-80.2228738585;42059;Greene County
32.7626642246,-87.6291176816;01065;Hale County
41.6828527455,-95.8169208876;19085;Harrison County
36.6827726796,-79.873952503;51089;Henry County
47.1224429081,-112.390455011;30049;Lewis and Clark County
43.6742397821,-95.7533863657;27105;Nobles County
36.4694088387,-86.4603553659;47165;Sumner County
47.108629802,-94.9166206034;27057;Hubbard County
40.7291866469,-85.2212198576;18179;Wells County
41.1281451272,-78.9994214565;42065;Jefferson County
42.285105582,-86.3064148915;26159;Van Buren County
28.3526879602,-98.5678411195;48311;McMullen County
39.1034546659,-85.262386374;18137;Ripley County
46.3281784324,-84.5293679243;26033;Chippewa County
33.9205455549,-84.867288503;13223;Paulding County
38.3588724365,-97.0968903589;20115;Marion County
33.1495558982,-95.5639501637;48223;Hopkins County
31.3687302289,-102.043034893;48461;Upton County
35.5832218368,-89.2838357978;47075;Haywood County
37.5294416201,-77.475587955;51760;Richmond city
32.1077245005,-94.7618791398;48401;Rusk County
31.2760599041,-83.229622;13019;Berrien County
31.1720242681,-88.9923282776;28111;Perry County
36.2650187228,-76.2492413613;37139;Pasquotank County
56.2936264549,-132.12922494;02275;Wrangell City and Borough
36.6783637366,-80.2842745676;51141;Patrick County
40.2938389348,-81.0911358771;39067;Harrison County
39.5276701706,-91.5220242163;29173;Ralls County
32.3790131031,-97.3663297978;48251;Johnson County
41.0469632989,-86.2635836849;18049;Fulton County
35.284617402,-86.3587711276;47127;Moore County
32.9362268304,-86.2476592648;01037;Coosa County
18.1720935702,-66.9422835125;72093;Maricao Municipio
42.6712233677,-89.0715652079;55105;Rock County
34.0740947769,-100.779828967;48345;Motley County
36.0408188808,-87.7756333583;47085;Humphreys County
32.211900087,-95.8535779226;48213;Henderson County
39.0196721892,-82.618382939;39079;Jackson County
33.8922415035,-88.4804669083;28095;Monroe County
31.8278792017,-101.050008039;48431;Sterling County
41.5689031802,-101.695910708;31005;Arthur County
38.2122718972,-94.8429319755;20107;Linn County
38.4408670947,-91.5079334292;29073;Gasconade County
35.2957261162,-90.771226853;05037;Cross County
44.6445874689,-86.3006262039;26019;Benzie County
36.6057058971,-121.074995529;06069;San Benito County
18.3779439965,-67.0807617245;72099;Moca Municipio
38.47719455,-85.7072716297;18019;Clark County
31.07624372,-92.001376741;22009;Avoyelles Parish
58.7332560682,-156.981015248;02060;Bristol Bay Borough
30.237646533,-85.6326228076;12005;Bay County
41.5898335739,-120.725028959;06049;Modoc County
41.8515631921,-96.3286044718;31021;Burt County
44.3542643029,-93.2966783051;27131;Rice County
32.0931465237,-93.3398791457;22081;Red River Parish
42.7511742879,-87.6960810134;55101;Racine County
31.7492803518,-82.288983582;13001;Appling County
27.9488714857,-81.6976853961;12105;Polk County
32.4299283238,-97.8322675076;48221;Hood County
37.886670206,-95.7401677072;20207;Woodson County
18.271003009,-66.7024478398;72141;Utuado Municipio
40.4379183725,-85.0056353252;18075;Jay County
48.5631854705,-122.977512444;53055;San Juan County
35.0093341427,-97.4442882363;40087;McClain County
35.2467670437,-80.8327311406;37119;Mecklenburg County
32.1733642109,-82.5348172563;13209;Montgomery County
34.7356590026,-85.3009850599;13295;Walker County
28.3513711091,-98.124785649;48297;Live Oak County
35.929110866,-80.5444636482;37059;Davie County
36.2776668644,-101.893467006;48421;Sherman County
45.4729404291,-84.492064415;26031;Cheboygan County
28.8935249788,-98.5271322703;48013;Atascosa County
36.220156659,-118.80047248;06107;Tulare County
41.8519557671,-88.0855946496;17043;DuPage County
36.3387382969,-94.2561015344;05007;Benton County
38.1962558627,-83.4210754055;21205;Rowan County
40.7246687188,-103.110095731;08075;Logan County
38.1871910002,-85.6591577058;21111;Jefferson County
36.5540721406,-89.1875965868;21075;Fulton County
38.0432184802,-97.4272714417;20079;Harvey County
38.3005234344,-88.9240091565;17081;Jefferson County
31.525961257,-110.846516905;04023;Santa Cruz County
59.8632076093,-140.381018617;02282;Yakutat City and Borough
30.7953911236,-85.2154596916;12063;Jackson County
43.0057953643,-76.1946419306;36067;Onondaga County
40.661536856,-83.6594624603;39065;Hardin County
46.9401261862,-103.846565695;38033;Golden Valley County
35.104348396,-103.549748464;35037;Quay County
33.2409810885,-93.6070389924;05073;Lafayette County
41.2185070628,-91.2596183012;19115;Louisa County
39.7659588693,-81.4555606055;39121;Noble County
28.4173932285,-97.7411901298;48025;Bee County
37.4320425654,-93.8502883553;29057;Dade County
37.8591931317,-113.289465841;49021;Iron County
40.7695040098,-86.0450230743;18103;Miami County
31.445835936,-91.6400549956;22029;Concordia Parish
37.2006875346,-106.191627951;08021;Conejos County
35.447636026,-93.0341542751;05115;Pope County
45.7663736363,-99.2214553894;46089;McPherson County
33.2292799721,-82.6107022318;13125;Glascock County
37.8505815921,-94.3424415366;29217;Vernon County
32.2976557,-99.3734880839;48059;Callahan County
37.2380515699,-76.4425351607;51199;York County
36.2721371509,-90.0909046758;29069;Dunklin County
30.2905333588,-92.4119791169;22001;Acadia Parish
41.4009690752,-79.7579455969;42121;Venango County
38.9958676803,-80.5021593376;54041;Lewis County
33.0692757535,-83.2495906334;13009;Baldwin County
40.3315251833,-84.2047427822;39149;Shelby County
38.5196362585,-84.8281098255;21187;Owen County
30.3002128386,-95.5030137057;48339;Montgomery County
27.7313380332,-98.0898862446;48249;Jim Wells County
33.6130681109,-89.2848255762;28155;Webster County
46.291133814,-123.433469914;53069;Wahkiakum County
35.8839481951,-94.658747151;40001;Adair County
42.3486893925,-70.9856096697;25025;Suffolk County
41.1392969335,-74.6908006832;34037;Sussex County
40.8292399575,-85.4881722777;18069;Huntington County
39.9617616288,-90.7503556212;17009;Brown County
43.1073811968,-73.8639045541;36091;Saratoga County
26.5534898513,-81.1659012496;12051;Hendry County
46.2296522668,-106.730712236;30087;Rosebud County
36.2505340956,-85.9567145693;47159;Smith County
39.2509849786,-82.4853500567;39163;Vinton County
35.5137978753,-86.4588856967;47003;Bedford County
39.0597819407,-88.5898533622;17049;Effingham County
35.0483629463,-96.2501879728;40063;Hughes County
44.5267152135,-107.995198768;56003;Big Horn County
36.1408328072,-85.495190724;47141;Putnam County
33.028186394,-116.770204664;06073;San Diego County
44.6836233781,-83.1290075152;26001;Alcona County
38.6523289215,-95.726945141;20139;Osage County
39.6278256159,-106.695299259;08037;Eagle County
43.9900669341,-85.8016452398;26085;Lake County
42.948534903,-86.4218821702;26139;Ottawa County
45.0073838126,-85.1758221578;26009;Antrim County
38.7469030854,-106.194066665;08015;Chaffee County
38.4729724659,-105.439657054;08043;Fremont County
36.2397743956,-121.308901554;06053;Monterey County
42.7197222221,-103.135438139;31045;Dawes County
36.6061367396,-104.646842539;35007;Colfax County
41.2340543656,-77.638105834;42035;Clinton County
32.403442782,-82.0736728222;13043;Candler County
40.6506935615,-123.112627727;06105;Trinity County
36.0766050343,-81.9226013745;37011;Avery County
38.4947373058,-80.421873068;54101;Webster County
38.2669127871,-121.940024418;06095;Solano County
28.7169755783,-81.2363275276;12117;Seminole County
45.2623443714,-89.0719088457;55067;Langlade County
38.6832973547,-75.3395417153;10005;Sussex County
33.3164335785,-83.6880895838;13159;Jasper County
29.3556960535,-99.1101310166;48325;Medina County
39.8235499831,-85.7732376368;18059;Hancock County
30.3354403303,-81.6480093213;12031;Duval County
43.7846914327,-75.4487944963;36049;Lewis County
40.1758305125,-100.476864817;31145;Red Willow County
30.7810605096,-102.723570332;48371;Pecos County
48.77230295,-98.464838016;38019;Cavalier County
28.8678175883,-99.1082667829;48163;Frio County
40.5247823592,-101.06184392;31085;Hayes County
39.8264989183,-95.5642196557;20013;Brown County
42.4877134885,-103.758878789;31165;Sioux County
48.5424784918,-115.405080861;30053;Lincoln County
37.8944043802,-90.1944237;29186;Ste. Genevieve County
41.0301399961,-95.1563757716;19137;Montgomery County
31.1082936995,-93.1841466986;22115;Vernon Parish
36.2871782318,-92.3369721117;05005;Baxter County
41.2809264377,-86.6476485661;18149;Starke County
33.7005398883,-94.2343408793;05081;Little River County
44.9432516761,-113.933251642;16059;Lemhi County
39.9338060484,-117.037908401;32015;Lander County
39.6414721595,-88.6192951938;17139;Moultrie County
40.6664172232,-105.461144451;08069;Larimer County
31.4318270699,-85.6110368183;01045;Dale County
40.2121076763,-94.4099168493;29075;Gentry County
37.0940663146,-83.3811399511;21131;Leslie County
38.080066116,-75.8534705783;24039;Somerset County
18.4353927796,-66.3355961365;72143;Vega Alta Municipio
39.1123184538,-77.9966807915;51043;Clarke County
38.2158624014,-76.5290606633;24037;St. Mary's County
43.9150098006,-121.228141798;41017;Deschutes County
33.615294221,-98.6876748071;48009;Archer County
31.1531879718,-85.3025273835;01069;Houston County
21.2118898113,-156.954041591;15005;Kalawao County
47.7401606201,-103.3952782;38053;McKenzie County
30.2249615668,-102.07648647;48443;Terrell County
33.1879272437,-96.57240407;48085;Collin County
39.754609342,-84.2906502039;39113;Montgomery County
44.47432886,-87.9928589857;55009;Brown County
40.8551525027,-99.0749662354;31019;Buffalo County
38.6327516348,-92.5830546608;29135;Moniteau County
34.0685270235,-102.829913123;48017;Bailey County
43.33611095,-78.7708246691;36063;Niagara County
43.3785703546,-95.6236852015;19143;Osceola County
32.4636565938,-82.9222383646;13175;Laurens County
36.0109653302,-93.7245618667;05087;Madison County
44.6836111689,-84.6103371078;26039;Crawford County
36.3672994836,-75.936949201;37053;Currituck County
40.4835856225,-86.1169307298;18067;Howard County
38.9064174884,-86.0375413468;18071;Jackson County
35.3736416751,-95.6667999353;40091;McIntosh County
44.7268149012,-94.9471503059;27129;Renville County
41.0343060095,-74.3007756821;34031;Passaic County
47.6459064305,-114.089374334;30047;Lake County
41.0293737922,-93.3277206567;19117;Lucas County
37.6259310585,-109.804623139;49037;San Juan County
34.0807261331,-99.2410547627;48487;Wilbarger County
38.8717218127,-75.8316009642;24011;Caroline County
32.0457484071,-82.0581758793;13267;Tattnall County
40.2993893945,-83.3715754728;39159;Union County
42.3243507876,-88.4524199255;17111;McHenry County
42.7325458524,-93.2624729913;19069;Franklin County
39.7515988537,-82.6305889168;39045;Fairfield County
28.6570952089,-97.4264922607;48175;Goliad County
41.3319875239,-75.0338289783;42103;Pike County
47.5776534848,-95.3790237804;27029;Clearwater County
36.059057801,-89.4137659493;47045;Dyer County
45.7086008724,-101.196869329;46031;Corson County
39.769517371,-86.5099758786;18063;Hendricks County
45.7586707668,-97.5985004429;46091;Marshall County
40.8492096503,-73.8530695745;36005;Bronx County
32.1332163406,-91.6737652244;22041;Franklin Parish
42.5831156958,-72.5918576846;25011;Franklin County
41.8950837577,-84.0663667481;26091;Lenawee County
38.385163021,-93.7927500298;29083;Henry County
37.5023005833,-94.3471107747;29011;Barton County
36.0437098766,-79.3994248175;37001;Alamance County
39.7880806129,-95.1467942431;20043;Doniphan County
18.3286016876,-64.9670827857;78030;St. Thomas Island
44.8575139984,-72.9120265429;50011;Franklin County
28.3215753001,-97.1595214632;48391;Refugio County
46.4965611851,-108.39808813;30065;Musselshell County
34.4904742327,-89.00385691;28145;Union County
27.0433971368,-98.6973050685;48247;Jim Hogg County
43.4638832499,-76.2086867847;36075;Oswego County
38.4418035091,-84.3313958343;21097;Harrison County
38.9143249144,-99.8727358362;20195;Trego County
34.2908080523,-91.3749047506;05001;Arkansas County
36.6953299477,-77.5356107293;51595;Emporia city
36.9055088424,-94.3392465045;29145;Newton County
38.0218915518,-87.8684711826;18129;Posey County
32.7696188927,-113.905618757;04027;Yuma County
37.7786161815,-79.9867558926;51580;Covington city
31.2060330455,-89.5086725366;28073;Lamar County
32.6011364841,-85.355562704;01081;Lee County
29.8767867938,-96.919761718;48149;Fayette County
38.9340476576,-83.8674279187;39015;Brown County
40.3884733432,-83.7658501734;39091;Logan County
42.6337635679,-75.0326059513;36077;Otsego County
33.07931306,-80.406685752;45035;Dorchester County
40.0076360466,-75.1339446794;42101;Philadelphia County
38.5645174515,-95.2859482396;20059;Franklin County
37.8857349436,-95.3013889295;20001;Allen County
41.6850925934,-95.31021134;19165;Shelby County
35.9210263138,-81.1770268506;37003;Alexander County
32.5993157059,-96.287794573;48257;Kaufman County
38.7123597006,-88.0851335477;17159;Richland County
31.5291972743,-84.6245076946;13037;Calhoun County
41.3887747357,-70.6987715777;25007;Dukes County
47.9216811843,-98.1920324671;38063;Nelson County
36.906729139,-76.7091264828;51093;Isle of Wight County
30.2584988738,-91.3493631932;22047;Iberville Parish
28.7048225353,-82.0809953636;12119;Sumter County
44.2944276779,-101.539985727;46055;Haakon County
40.7058005707,-76.2159548592;42107;Schuylkill County
33.5933550412,-92.8819343531;05103;Ouachita County
34.7280450543,-96.6843760531;40123;Pontotoc County
41.7067847215,-98.0672555333;31011;Boone County
34.4442980744,-84.1706356875;13085;Dawson County
40.8915578871,-88.5577158078;17105;Livingston County
30.9224883015,-81.6363849358;13039;Camden County
47.6206643185,-117.403947339;53063;Spokane County
36.388599579,-97.2305066413;40103;Noble County
43.8958184046,-99.847385514;46085;Lyman County
39.2690076722,-121.351262732;06115;Yuba County
39.1363621482,-77.2042373226;24031;Montgomery County
34.9648839235,-100.270065923;48087;Collingsworth County
31.8694627053,-101.520802191;48173;Glasscock County
36.3318375802,-88.3012135686;47079;Henry County
38.969864478,-84.727848116;21015;Boone County
36.8532163803,-88.9710587868;21039;Carlisle County
36.1490481181,-87.3566550687;47043;Dickson County
37.9407856984,-93.3207208702;29085;Hickory County
35.4906159935,-86.0747626426;47031;Coffee County
39.6224801785,-90.8863042728;17149;Pike County
30.5434714704,-95.9855029797;48185;Grimes County
46.2646373267,-96.9482619139;38077;Richland County
45.4237232587,-91.8483120037;55005;Barron County
40.0968997041,-91.7221441017;29111;Lewis County
40.5548298977,-104.392531357;08123;Weld County
34.5292014575,-100.207574947;48075;Childress County
38.6874292494,-96.6498496136;20127;Morris County
35.4849957203,-77.6757626742;37079;Greene County
37.5073151069,-94.8518113711;20037;Crawford County
43.8404850615,-104.567830048;56045;Weston County
35.154110294,-84.859602735;47011;Bradley County
30.1516119464,-94.8122103741;48291;Liberty County
34.7884475042,-84.7480935785;13213;Murray County
40.5241957601,-101.697946991;31029;Chase County
43.997787332,-69.5257592569;23015;Lincoln County
37.2691767895,-76.707596151;51830;Williamsburg city
35.7496106399,-81.7047784739;37023;Burke County
40.0028993432,-102.424226323;08125;Yuma County
38.2610713047,-90.5376891038;29099;Jefferson County
31.4470737521,-104.517369966;48109;Culberson County
40.7741618671,-73.9697971209;36061;New York County
40.6664326842,-106.342794688;08057;Jackson County
39.3054413227,-102.602887422;08063;Kit Carson County
34.7404337635,-88.2393231398;28141;Tishomingo County
37.6979246033,-85.9633719015;21093;Hardin County
44.6737588538,-97.1883336931;46057;Hamlin County
37.5582639151,-99.2860476017;20097;Kiowa County
32.2222882576,-97.7743353973;48425;Somervell County
33.6023128883,-90.5886186268;28133;Sunflower County
48.7724599221,-99.8409490369;38079;Rolette County
36.5584092548,-85.0749898228;47137;Pickett County
39.3739160769,-111.576354881;49039;Sanpete County
34.6892815822,-81.6194154302;45087;Union County
44.3498776053,-94.2473892814;27103;Nicollet County
45.3508956087,-88.00222052;55075;Marinette County
46.0607701736,-113.067841951;30023;Deer Lodge County
32.7358650208,-98.8361731572;48429;Stephens County
36.7984746846,-95.6173556358;40105;Nowata County
39.7836260546,-96.5229367542;20117;Marshall County
43.2079070509,-98.5878938604;46023;Charles Mix County
42.59926192,-97.252401002;31027;Cedar County
40.5672969004,-74.9122477682;34019;Hunterdon County
43.0837526517,-95.6248783386;19141;O'Brien County
33.8033347429,-87.2973573971;01127;Walker County
38.1849543372,-77.6560473238;51177;Spotsylvania County
47.7176029342,-98.9016466849;38027;Eddy County
39.2045833383,-78.2625471123;51069;Frederick County
33.6076426857,-102.343197183;48219;Hockley County
36.0772896934,-96.9756358548;40119;Payne County
32.1623552365,-94.3056398565;48365;Panola County
35.8400259506,-102.602862784;48205;Hartley County
38.2572922743,-94.339996655;29013;Bates County
35.1808755183,-85.1647566085;47065;Hamilton County
38.331795342,-80.0077524976;54075;Pocahontas County
31.7768809864,-84.4369222013;13273;Terrell County
39.7847564917,-100.459899544;20039;Decatur County
32.3034902579,-100.406052463;48353;Nolan County
33.7715468713,-84.226432416;13089;DeKalb County
44.061546541,-116.397518964;16045;Gem County
38.7568746647,-84.8593123857;21077;Gallatin County
48.7910039093,-102.518193492;38013;Burke County
26.6475645688,-80.4365110484;12099;Palm Beach County
43.6741733017,-95.1541129519;27063;Jackson County
39.1193028617,-105.717174716;08093;Park County
18.0836334373,-66.9433118197;72121;Sabana Grande Municipio
40.9404610588,-72.685241262;36103;Suffolk County
36.628673995,-94.3483586551;29119;McDonald County
40.6520516443,-79.0875470867;42063;Indiana County
35.580655379,-92.5156877897;05141;Van Buren County
38.1734202345,-104.512845555;08101;Pueblo County
35.4050346181,-102.602870603;48359;Oldham County
40.582858561,-86.5634841334;18015;Carroll County
34.7684002341,-88.9088980221;28139;Tippah County
39.443072852,-76.6163229502;24005;Baltimore County
44.9033239855,-122.584898334;41047;Marion County
41.394264035,-99.7261437929;31041;Custer County
36.578159387,-105.631025824;35055;Taos County
46.326849228,-116.750277131;16069;Nez Perce County
44.1131203121,-89.2428789608;55137;Waushara County
37.8015772072,-82.5132925147;21159;Martin County
35.4217523265,-88.6134615499;47023;Chester County
35.6886045558,-106.865950923;35043;Sandoval County
18.2017062276,-66.3098725656;72019;Barranquitas Municipio
32.7407276994,-102.635174091;48165;Gaines County
44.8895880248,-116.453882862;16003;Adams County
42.5970991967,-84.3735369769;26065;Ingham County
41.0334522634,-95.621326718;19129;Mills County
36.1306195485,-80.256300016;37067;Forsyth County
41.2953518815,-96.1544786904;31055;Douglas County
33.6061291442,-99.7414270482;48275;Knox County
37.4712716191,-89.255127403;17181;Union County
38.6064621876,-89.4224823889;17027;Clinton County
37.8415087294,-86.7779252067;21091;Hancock County
39.6914804501,-83.8898867514;39057;Greene County
60.1194076421,-151.698058085;02122;Kenai Peninsula Borough
41.916698107,-97.6007790824;31119;Madison County
34.6778362856,-91.2038921969;05095;Monroe County
63.6716419513,-150.011714676;02068;Denali Borough
42.4212881344,-99.4499297346;31149;Rock County
41.8963811411,-80.759010793;39007;Ashtabula County
25.0467803277,-81.1856924179;12087;Monroe County
35.4025956291,-81.9198334642;37161;Rutherford County
37.2072808133,-86.68175556;21031;Butler County
44.4125964168,-96.2670873079;27081;Lincoln County
34.965417596,-100.813991608;48129;Donley County
38.688812974,-84.0901906655;21023;Bracken County
36.3085986469,-93.0915633723;05009;Boone County
33.9364500127,-89.336445157;28013;Calhoun County
35.2792789622,-82.1696779265;37149;Polk County
39.9198995806,-79.6473693491;42051;Fayette County
31.303925021,-100.982419275;48235;Irion County
42.1949698367,-112.539356598;16071;Oneida County
41.6855048252,-93.5735335401;19153;Polk County
32.0176929287,-89.506677525;28129;Smith County
36.8556222182,-89.9443100866;29207;Stoddard County
37.8246250522,-92.2076625405;29169;Pulaski County
37.2180440575,-119.762644507;06039;Madera County
35.2943489527,-81.1802416273;37071;Gaston County
40.1257361849,-122.233884853;06103;Tehama County
41.6860388529,-93.0537645398;19099;Jasper County
41.3366123482,-95.542393077;19155;Pottawattamie County
33.7902830104,-84.4669897339;13121;Fulton County
43.3091611082,-77.6801783639;36055;Monroe County
30.9149468971,-82.7062370645;13065;Clinch County
34.7630897031,-86.5502065185;01089;Madison County
46.0092394572,-87.8702584456;26043;Dickinson County
34.7806229431,-90.7820673213;05077;Lee County
34.290293884,-99.7457167359;48197;Hardeman County
34.7622655092,-89.503056435;28093;Marshall County
41.8145746206,-79.2741433707;42123;Warren County
42.3897291621,-96.0447949019;19193;Woodbury County
43.0354526887,-73.0929606243;50003;Bennington County
40.7684277475,-80.7771865597;39029;Columbiana County
36.8280984725,-89.2911821185;29133;Mississippi County
39.3503577669,-100.441832361;20179;Sheridan County
44.58291654,-92.0015496858;55091;Pepin County
35.3955080611,-109.488828707;04001;Apache County
34.0686230903,-102.351710486;48279;Lamb County
36.1210986495,-95.9414756124;40143;Tulsa County
37.2243021506,-78.4410828106;51147;Prince Edward County
39.8644164614,-85.0098761363;18177;Wayne County
39.6036746811,-77.8139806631;24043;Washington County
37.9708518682,-84.1473994082;21049;Clark County
39.5236921944,-85.7917003981;18145;Shelby County
38.00019653,-101.31986081;20093;Kearny County
37.2381964095,-100.36618026;20119;Meade County
43.9346374164,-110.589809669;56039;Teton County
48.7668933923,-116.462903445;16021;Boundary County
41.6350590585,-81.7001959208;39035;Cuyahoga County
38.4820845404,-101.34735565;20203;Wichita County
27.6963908471,-80.5740896149;12061;Indian River County
38.4860376265,-77.955819263;51047;Culpeper County
35.4012788062,-100.269647513;48483;Wheeler County
40.0424384345,-76.2477042693;42071;Lancaster County
36.2171519061,-83.2666627121;47063;Hamblen County
30.458037893,-84.2778815189;12073;Leon County
41.402131202,-74.3055376374;36071;Orange County
38.9532912889,-96.2050045391;20197;Wabaunsee County
31.5146944202,-85.2414063367;01067;Henry County
34.6911781057,-84.4556269832;13123;Gilmer County
32.6347102394,-90.0337143493;28089;Madison County
45.0311075069,-83.1652010912;26007;Alpena County
28.5561708513,-82.4684895116;12053;Hernando County
38.9500945902,-84.9650431209;18115;Ohio County
33.5441179101,-82.2640527023;13073;Columbia County
45.1880453547,-122.220869625;41005;Clackamas County
43.6739971693,-92.0901672654;27045;Fillmore County
38.5417788857,-86.4950692821;18117;Orange County
46.9482692108,-86.5721601717;26003;Alger County
35.2153385104,-93.7162169926;05083;Logan County
38.2067299514,-84.2171399549;21017;Bourbon County
42.8788290644,-99.7123497118;31103;Keya Paha County
40.2982423213,-110.42518446;49013;Duchesne County
35.8580358086,-82.7057582627;37115;Madison County
31.5523801522,-97.2017864999;48309;McLennan County
35.7610127808,-89.6314442054;47097;Lauderdale County
40.072489475,-86.0520142517;18057;Hamilton County
34.3575285169,-119.126027193;06111;Ventura County
39.0026980674,-87.7595511478;17033;Crawford County
42.3851848526,-94.6404136047;19025;Calhoun County
33.6199254931,-79.7277120284;45089;Williamsburg County
37.7393195914,-83.4931751504;21237;Wolfe County
32.7145016626,-83.9863423246;13079;Crawford County
35.3867940405,-80.5518508851;37025;Cabarrus County
39.5783299005,-75.6389781252;10003;New Castle County
43.411940562,-113.980147573;16013;Blaine County
34.1538305575,-82.1259300134;45047;Greenwood County
48.0693970137,-99.3660130155;38005;Benson County
39.6302838888,-80.0465441583;54061;Monongalia County
31.3909114388,-97.7992042907;48099;Coryell County
44.6484737252,-93.5358982367;27139;Scott County
29.8081801337,-98.2782455413;48091;Comal County
39.8538114574,-87.4639782841;18165;Vermillion County
44.335608598,-84.6115999116;26143;Roscommon County
46.4954898595,-89.7954717926;26053;Gogebic County
40.0065552677,-78.4903171166;42009;Bedford County
44.3349392585,-84.1264136573;26129;Ogemaw County
32.4038815035,-82.567282527;13283;Treutlen County
41.0486534578,-76.4051500765;42037;Columbia County
48.2345728769,-100.636289195;38049;McHenry County
38.0815539776,-88.5390962907;17065;Hamilton County
41.2698430321,-111.913383934;49057;Weber County
39.1368391026,-93.2018512461;29195;Saline County
32.3526480947,-106.832721302;35013;Doña Ana County
38.9880685587,-103.513965366;08073;Lincoln County
41.6848582046,-94.0397619265;19049;Dallas County
42.3518291045,-89.6622542939;17177;Stephenson County
38.8530983407,-77.2997880719;51600;Fairfax city
37.7238515313,-93.8566135049;29039;Cedar County
18.131132267,-66.2643804492;72009;Aibonito Municipio
36.9919552301,-79.8810638666;51067;Franklin County
40.1576395642,-85.011310408;18135;Randolph County
35.4247444764,-84.6174748904;47107;McMinn County
41.855065982,-72.3365016791;09013;Tolland County
33.6102061227,-101.820545838;48303;Lubbock County
35.350171951,-83.833581803;37075;Graham County
38.0287775598,-81.0811920732;54019;Fayette County
32.5349201866,-86.642749235;01001;Autauga County
39.3076165956,-77.8627359849;54037;Jefferson County
37.9027017254,-103.716445685;08089;Otero County
38.6866603948,-121.90161702;06113;Yolo County
46.932964277,-97.2480210132;38017;Cass County
34.42829125,-90.8480221032;05107;Phillips County
39.0376284098,-76.0850360056;24035;Queen Anne's County
40.0944306459,-95.215512199;29087;Holt County
47.6747883901,-115.133309958;30089;Sanders County
36.4968580761,-87.382887079;47125;Montgomery County
38.0586888264,-79.7410619159;51017;Bath County
37.1936094363,-107.048288324;08007;Archuleta County
46.4044620332,-113.440367846;30039;Granite County
39.1735054386,-78.1746435555;51840;Winchester city
34.9365348363,-77.9330277459;37061;Duplin County
38.1644265021,-79.1338544675;51015;Augusta County
34.3541370113,-83.4973801652;13011;Banks County
37.5603718263,-80.5505540253;54063;Monroe County
31.9728932009,-83.4323638025;13315;Wilcox County
45.4439531217,-93.7745948671;27141;Sherburne County
33.616489499,-99.2135151435;48023;Baylor County
33.110112782,-88.5698161858;28103;Noxubee County
45.1600224643,-121.167775167;41065;Wasco County
34.709836363,-77.4157658244;37133;Onslow County
35.2562753346,-91.7455472673;05145;White County
40.2106416142,-93.1115222539;29211;Sullivan County
31.8691725205,-102.542749193;48135;Ector County
33.4089633624,-82.6767617191;13301;Warren County
37.5622507408,-100.871191808;20081;Haskell County
37.7064741502,-83.0649145355;21153;Magoffin County
30.6528705338,-92.8278792297;22003;Allen Parish
42.1412473526,-76.7600260363;36015;Chemung County
37.5591374435,-120.997682895;06099;Stanislaus County
37.7873807102,-78.8868222264;51125;Nelson County
31.9906857305,-97.1324266998;48217;Hill County
39.4553161933,-81.4952544284;39167;Washington County
42.0516662494,-95.9599234782;19133;Monona County
46.0126176925,-94.2684153059;27097;Morrison County
39.7842012909,-97.0875435237;20201;Washington County
44.3373203725,-85.0946817376;26113;Missaukee County
41.9159125951,-101.135334608;31091;Hooker County
39.6481383656,-110.588798086;49007;Carbon County
35.6542570602,-88.3879869313;47077;Henderson County
43.9898287022,-85.3252875939;26133;Osceola County
46.9915439408,-88.6520579518;26061;Houghton County
46.716058182,-101.281118786;38059;Morton County
37.2042660125,-77.3913375552;51730;Petersburg city
47.8716944124,-96.0953033903;27125;Red Lake County
32.8703394239,-95.7933763474;48379;Rains County
34.9747567032,-81.1843527866;45091;York County
38.336574821,-81.5281178783;54039;Kanawha County
37.1865096844,-77.2241521943;51149;Prince George County
34.0452544,-86.034762324;01055;Etowah County
38.981944957,-109.569833712;49019;Grand County
-11.0543869937,-171.074929617;60040;Swains Island
36.4148205561,-80.6880779273;37171;Surry County
31.4026271796,-85.9882069262;01031;Coffee County
43.6250870279,-116.709270124;16027;Canyon County
41.5740218741,-97.0864647524;31037;Colfax County
36.7777632303,-76.0163281416;51810;Virginia Beach city
45.3006916099,-111.920256238;30057;Madison County
37.7017152151,-76.4202298099;51103;Lancaster County
30.3346942825,-97.7819489614;48453;Travis County
43.6741782318,-96.7914365084;46099;Minnehaha County
36.8012652397,-84.828631199;21231;Wayne County
36.1350244127,-84.6492037421;47129;Morgan County
44.1658484298,-70.206444997;23001;Androscoggin County
34.4643197803,-84.4656390578;13227;Pickens County
42.4300205961,-99.9295064518;31017;Brown County
36.4035128143,-84.1493845804;47013;Campbell County
29.8537289242,-94.1534394591;48245;Jefferson County
32.7545579307,-88.6411594239;28069;Kemper County
33.3121471783,-93.8915614277;05091;Miller County
32.6384656558,-87.2944007854;01105;Perry County
34.7004337984,-87.8049852867;01033;Colbert County
43.2041300298,-94.2067199306;19109;Kossuth County
33.7936596461,-82.4512128043;13181;Lincoln County
46.1079382983,-97.6307326898;38081;Sargent County
35.7103417044,-79.8060069064;37151;Randolph County
43.3877423794,-111.614752705;16019;Bonneville County
33.7212061505,-87.7388619701;01057;Fayette County
46.8923435535,-96.4906494764;27027;Clay County
32.8024055204,-83.1712490669;13319;Wilkinson County
